,Name,Sex,Year,Last_Status,VT_BW
90773,Bichon Frise,3,4.0,0,7.6
90774,Poodle,3,11.0,0,8.2
90775,Poodle,3,11.0,0,8.4
90776,Poodle,3,11.0,0,8.6
90777,Poodle,3,11.0,0,8.65
90778,Poodle,3,11.0,0,8.6
90779,Poodle,3,11.0,0,0.0
90780,Poodle,3,11.0,0,9.0
90781,Poodle,3,11.0,0,9.0
90782,Poodle,3,11.0,0,8.8
90783,Maltese,3,4.0,0,5.7
90784,Maltese,3,4.0,0,5.5
90785,Poodle,2,0.0,0,0.64
90786,Poodle,2,0.0,0,2.0
90787,Yorkshire Terrier,4,5.0,0,4.39
90788,Poodle,3,8.0,2,6.0
90789,Yorkshire Terrier,2,0.0,0,1.6
90790,Yorkshire Terrier,4,5.0,0,4.39
90791,Maltese,2,0.0,0,1.84
90792,Shih Tzu,4,3.0,0,4.4
90793,Shih Tzu,4,3.0,0,4.4
90794,Shih Tzu,3,13.0,0,7.2
90795,Mixed,2,4.0,0,6.8
90796,Maltese,2,13.0,0,2.2
90797,Chihuahua,3,2.0,0,3.7
90798,Bichon Frise,3,3.0,0,8.9
90799,Miniature Schnauzer,3,14.0,0,6.19
90800,Yorkshire Terrier,4,16.0,0,2.68
90801,Maltese,3,5.0,0,5.8
90804,Shih Tzu,2,8.0,0,4.3
90805,Shih Tzu,2,8.0,0,4.0
90806,Shih Tzu,2,8.0,0,4.0
90807,Maltese,4,8.0,2,4.6
90808,Maltese,4,8.0,2,5.1
90809,Maltese,4,9.0,2,5.1
90810,Maltese,4,9.0,2,5.0
90811,Maltese,4,9.0,2,5.0
90812,Maltese,3,12.0,2,3.12
90813,Maltese,3,12.0,2,3.08
90814,Maltese,3,12.0,2,3.2
90815,Maltese,3,12.0,2,3.3
90816,Maltese,3,12.0,2,3.3
90817,Poodle,3,0.0,0,5.13
90818,Poodle,3,2.0,0,6.8
90821,Poodle,4,8.0,0,3.7
90822,Poodle,4,8.0,0,3.8
90823,Maltese,3,3.0,0,2.44
90824,Maltese,4,0.0,0,3.1
90825,Maltese,4,1.0,0,3.9
90826,Maltese,4,3.0,0,4.7
90827,Maltese,4,3.0,0,4.6
90828,Maltese,4,3.0,0,4.65
90829,Maltese,4,3.0,0,4.78
90830,Maltese,4,3.0,0,4.45
90831,Maltese,4,3.0,0,4.3
90832,Maltese,4,3.0,0,4.65
90833,Maltese,4,3.0,0,4.7
90834,Maltese,4,3.0,0,4.8
90835,Maltese,4,3.0,0,4.9
90836,Maltese,4,4.0,0,4.7
90837,Maltese,4,4.0,0,4.5
90838,Mixed,3,6.0,0,6.4
90839,Mixed,3,6.0,0,5.9
90840,Mixed,3,6.0,0,6.1
90841,Mixed,3,6.0,0,6.4
90842,Mixed,3,6.0,0,9.0
90843,Mixed,3,6.0,0,11.0
90844,Mixed,3,6.0,0,12.0
90845,Mixed,3,6.0,0,11.4
90846,Mixed,3,6.0,0,11.4
90847,Mixed,3,6.0,0,10.5
90848,Mixed,3,6.0,0,11.0
90849,Mixed,3,6.0,0,10.0
90850,Mixed,3,6.0,0,9.0
90851,Mixed,3,6.0,0,9.5
90852,Mixed,3,6.0,0,9.3
90853,Mixed,3,6.0,0,9.0
90854,Mixed,3,7.0,0,8.9
90855,Mixed,3,7.0,0,8.5
90856,Mixed,3,7.0,0,8.4
90857,Mixed,3,7.0,0,8.4
90858,Mixed,3,7.0,0,8.4
90859,Mixed,3,7.0,0,7.9
90860,Mixed,3,7.0,0,8.3
90861,Mixed,3,7.0,0,8.2
90862,Mixed,3,7.0,0,8.4
90863,Mixed,3,7.0,0,8.5
90864,Mixed,3,7.0,0,8.8
90865,Mixed,3,7.0,0,8.7
90866,Mixed,3,8.0,0,8.0
90867,Poodle,4,16.0,0,1.9
90868,Miniature Pinscher,1,13.0,0,3.5
90869,Miniature Pinscher,1,14.0,0,3.1
90870,Miniature Pinscher,1,14.0,0,2.9
90871,Miniature Pinscher,1,14.0,0,2.85
90872,Miniature Pinscher,1,14.0,0,2.6
90873,Maltese,5,13.0,0,3.4
90874,Yorkshire Terrier,3,14.0,0,3.1
90875,Shih Tzu,3,9.0,0,6.0
90876,Shih Tzu,3,9.0,0,6.3
90877,Shih Tzu,3,9.0,0,6.3
90878,Shih Tzu,3,9.0,0,6.25
90879,Maltese,4,6.0,0,3.2
90880,Maltese,4,6.0,0,3.2
90881,Pomeranian,1,4.0,0,5.6
90882,Pomeranian,1,4.0,0,6.0
90883,Pomeranian,1,4.0,0,5.5
90884,Pomeranian,1,4.0,0,5.45
90885,Pomeranian,1,4.0,0,5.25
90886,Pomeranian,1,4.0,0,5.4
90887,Pomeranian,1,4.0,0,5.5
90888,Pomeranian,1,5.0,0,3.8
90889,Pomeranian,1,5.0,0,3.3
90890,Pomeranian,1,5.0,0,4.4
90891,Pomeranian,1,6.0,0,4.45
90892,Pomeranian,1,6.0,0,4.3
90893,Pekingese,2,5.0,0,3.6
90894,Pekingese,2,5.0,0,3.53
90895,Pekingese,2,8.0,0,3.8
90896,Pekingese,4,5.0,0,3.4
90897,Pekingese,4,8.0,0,4.0
90898,Shih Tzu,2,14.0,0,3.8
90899,Shih Tzu,2,14.0,0,4.0
90900,Shih Tzu,2,14.0,0,4.0
90901,Shih Tzu,2,14.0,0,3.69
90902,Pomeranian,3,1.0,0,4.9
90903,Dachshund,4,4.0,0,0.0
90904,Dachshund,4,4.0,0,5.5
90905,Maltese,2,10.0,0,2.4
90906,Maltese,2,10.0,0,2.5
90907,Poodle,4,12.0,0,0.1
90944,Dachshund,2,2.0,0,5.28
90945,Maltese,3,1.0,0,3.6
90946,Mixed,3,1.0,0,12.9
90947,Mixed,3,1.0,0,12.9
90948,Mixed,3,1.0,0,12.0
90949,Mixed,3,2.0,0,13.9
90950,Maltese,3,15.0,0,4.7
90951,Maltese,3,15.0,0,4.8
90952,Maltese,3,16.0,0,4.4
90953,Maltese,3,16.0,0,4.3
90954,Maltese,3,16.0,0,4.1
90955,Maltese,3,16.0,0,4.1
90956,Maltese,3,17.0,0,3.6
90957,Maltese,3,18.0,0,3.6
90958,Maltese,3,18.0,0,3.8
90959,Maltese,4,15.0,0,6.7
90960,Chihuahua,4,1.0,0,2.5
90961,Chihuahua,4,2.0,0,3.0
90962,Maltese,2,15.0,0,3.9
90963,Maltese,2,15.0,0,3.8
90964,Maltese,2,15.0,0,3.8
90965,Maltese,2,16.0,0,3.9
90966,Maltese,2,6.0,0,3.94
90967,Maltese,2,6.0,0,3.74
90968,Mixed,2,1.0,0,3.5
90969,Pekingese,5,8.0,0,9.2
90970,Maltese,3,7.0,0,7.2
90971,Maltese,3,7.0,0,7.2
90972,Maltese,3,7.0,0,7.25
90973,Maltese,3,7.0,0,7.3
90974,Maltese,3,7.0,0,7.5
90975,Maltese,3,7.0,0,7.5
90976,Maltese,3,7.0,0,7.4
90977,Maltese,3,7.0,0,7.2
90978,Maltese,3,7.0,0,7.2
90979,Maltese,3,7.0,0,6.82
90980,Maltese,3,7.0,0,7.0
90981,Maltese,3,8.0,0,7.2
90982,Maltese,3,8.0,0,7.2
90983,Maltese,3,8.0,0,7.2
90984,Maltese,3,10.0,0,7.4
90985,Maltese,3,0.0,0,2.27
90986,Maltese,3,0.0,0,2.3
90987,Maltese,3,1.0,0,2.36
90988,Golden Retriever,1,14.0,0,21.0
90989,Golden Retriever,1,14.0,0,21.7
90990,Maltese,2,3.0,0,1.11
90991,Maltese,2,3.0,0,1.18
90992,Maltese,2,3.0,0,1.31
90993,Maltese,4,10.0,0,6.2
90994,Maltese,3,3.0,2,4.1
90995,Maltese,3,3.0,2,4.15
90996,Maltese,3,3.0,2,5.0
90997,Maltese,3,4.0,2,4.8
90998,Maltese,3,4.0,2,4.9
90999,Maltese,3,4.0,2,5.0
91000,Maltese,3,4.0,2,5.2
91001,Maltese,3,4.0,2,5.3
91002,Maltese,3,4.0,2,4.8
91003,Maltese,3,4.0,2,4.9
91004,Maltese,3,4.0,2,4.8
91005,Maltese,3,4.0,2,5.0
91006,Maltese,3,4.0,2,5.48
91007,Maltese,3,5.0,2,5.7
91008,Maltese,3,5.0,2,5.8
91009,Maltese,3,6.0,2,5.6
91010,Dachshund,3,2.0,2,8.0
91011,Bichon Frise,2,3.0,0,5.8
91012,Bichon Frise,2,3.0,0,5.7
91013,Bichon Frise,2,3.0,0,5.7
91014,Bichon Frise,2,3.0,0,5.5
91015,Bichon Frise,2,3.0,0,6.0
91016,Bichon Frise,2,3.0,0,6.0
91017,Shih Tzu,3,13.0,0,7.0
91018,Shih Tzu,3,14.0,0,6.7
91019,Shih Tzu,3,14.0,0,6.6
91020,Shih Tzu,3,14.0,0,6.3
91021,Shih Tzu,3,14.0,0,6.5
91022,Shih Tzu,3,14.0,0,6.5
91023,Shih Tzu,3,14.0,0,6.3
91024,Shih Tzu,3,14.0,0,6.3
91025,Shih Tzu,3,14.0,0,6.3
91026,Shih Tzu,3,14.0,0,6.0
91027,Shih Tzu,3,14.0,0,6.4
91028,Shih Tzu,3,15.0,0,6.3
91037,Pomeranian,4,4.0,0,3.4
91038,Pomeranian,4,6.0,0,3.1
91039,Pomeranian,4,6.0,0,4.1
91040,Pomeranian,4,7.0,0,4.16
91043,Miniature Schnauzer,1,1.0,0,7.0
91044,Pomeranian,3,2.0,0,3.9
91045,Poodle,4,3.0,0,4.5
91046,Yorkshire Terrier,4,4.0,0,3.7
91047,Yorkshire Terrier,4,7.0,0,3.8
91048,Bichon Frise,2,0.0,0,2.7
91049,Bichon Frise,2,0.0,0,2.7
91050,Bichon Frise,2,0.0,0,3.38
91051,Bichon Frise,2,3.0,0,3.63
91052,Poodle,3,3.0,0,7.0
91053,Chihuahua,2,3.0,0,2.6
91054,Welsh Corgi,2,3.0,0,9.9
91055,Welsh Corgi,2,5.0,0,11.4
91067,Poodle,4,3.0,0,3.5
91068,Mixed,1,,0,4.6
91070,Pomeranian,1,9.0,0,5.5
91071,Pomeranian,1,9.0,0,5.2
91072,Pomeranian,1,10.0,0,4.8
91073,Pomeranian,1,10.0,0,4.4
91074,Pomeranian,1,10.0,0,4.6
91075,Pomeranian,1,10.0,0,4.8
91076,Pomeranian,1,10.0,0,4.9
91077,Chihuahua,2,0.0,0,2.1
91078,Poodle,3,1.0,0,8.0
91079,Poodle,3,3.0,0,7.6
91080,Maltese,2,1.0,0,2.7
91081,Poodle,1,1.0,0,3.3
91082,Golden Retriever,4,11.0,0,37.4
91083,Golden Retriever,4,11.0,0,39.4
91084,Golden Retriever,4,11.0,0,38.6
91085,Golden Retriever,4,11.0,0,39.0
91086,Golden Retriever,4,11.0,0,39.0
91087,Golden Retriever,4,11.0,0,39.8
91088,Golden Retriever,3,2.0,0,30.0
91092,Maltese,3,7.0,0,3.25
91093,Spitz,4,12.0,2,3.7
91094,Mixed,2,0.0,0,1.48
91095,Maltese,4,9.0,0,5.3
91096,Miniature Pinscher,3,11.0,0,3.3
91098,Maltese,3,2.0,0,3.1
91099,Poodle,2,4.0,0,4.6
91100,Mixed,4,5.0,0,10.3
91101,Mixed,4,5.0,0,11.0
91102,Mixed,4,5.0,0,10.5
91103,Mixed,4,6.0,0,12.8
91104,Mixed,4,6.0,0,12.4
91105,Mixed,4,6.0,0,11.6
91106,Mixed,4,8.0,0,13.2
91107,Maltese,3,14.0,0,1.53
91108,Maltese,3,14.0,0,1.6
91109,Maltese,3,14.0,0,1.6
91110,Maltese,3,14.0,0,1.5
91111,Maltese,3,14.0,0,1.5
91112,Maltese,3,14.0,0,1.435
91113,Maltese,3,7.0,0,2.4
91114,Maltese,3,7.0,0,2.4
91115,Maltese,3,7.0,0,2.57
91116,Maltese,3,7.0,0,2.5
91117,Maltese,3,7.0,0,2.5
91118,Maltese,3,7.0,0,2.6
91119,Maltese,4,15.0,0,1.75
91120,Maltese,4,8.0,0,3.94
91121,Maltese,4,8.0,0,3.8
91122,Maltese,4,9.0,0,3.3
91123,Maltese,4,10.0,0,3.3
91124,Maltese,4,10.0,0,3.4
91125,Maltese,4,10.0,0,3.53
91126,Maltese,4,10.0,0,3.5
91127,Maltese,4,11.0,0,2.8
91128,Maltese,4,11.0,0,2.7
91129,Maltese,4,11.0,0,2.8
91130,Maltese,4,11.0,0,2.8
91131,Maltese,4,11.0,0,2.9
91132,Maltese,4,11.0,0,2.95
91133,Shih Tzu,4,13.0,0,5.39
91134,Shih Tzu,4,13.0,0,5.4
91135,Shih Tzu,4,13.0,0,5.37
91136,Shih Tzu,4,13.0,0,5.2
91137,Shih Tzu,4,14.0,0,5.2
91138,Shih Tzu,4,14.0,0,5.5
91139,Shih Tzu,4,14.0,0,5.5
91140,Shih Tzu,4,14.0,0,5.48
91141,Shih Tzu,4,15.0,0,5.3
91142,Shih Tzu,4,15.0,0,5.2
91143,Shih Tzu,4,16.0,0,5.0
91144,Shih Tzu,4,16.0,0,5.0
91145,Shih Tzu,4,16.0,0,4.6
91146,Maltese,3,3.0,0,3.47
91147,Maltese,3,4.0,0,3.3
91148,Poodle,3,6.0,0,5.0
91149,Shih Tzu,4,10.0,2,9.9
91150,Poodle,3,12.0,0,11.0
91153,Golden Retriever,2,0.0,0,16.8
91154,Golden Retriever,2,0.0,0,16.3
91155,Golden Retriever,2,0.0,0,18.5
91156,Shih Tzu,4,2.0,0,5.2
91157,Poodle,1,0.0,0,0.75
91158,Poodle,2,0.0,0,2.73
91159,Poodle,2,0.0,0,2.7
91160,Poodle,2,0.0,0,2.8
91161,Maltese,4,9.0,0,2.54
91162,Maltese,4,9.0,0,2.5
91163,Maltese,4,9.0,0,2.2
91164,Maltese,4,9.0,0,2.14
91165,Maltese,4,9.0,0,2.05
91166,Maltese,4,9.0,0,1.9
91167,Maltese,4,9.0,0,2.0
91168,Maltese,4,9.0,0,1.8
91169,Maltese,4,9.0,0,1.76
91170,Maltese,4,11.0,2,3.4
91171,Maltese,4,11.0,2,3.6
91172,Maltese,4,11.0,2,3.5
91173,Maltese,4,11.0,2,3.48
91174,Maltese,4,11.0,2,3.2
91175,Maltese,4,12.0,2,3.45
91176,Maltese,4,14.0,2,2.6
91177,Maltese,3,3.0,0,0.0
91178,Maltese,3,3.0,0,5.7
91179,Bichon Frise,2,0.0,0,3.7
91180,Maltese,2,13.0,0,1.85
91181,Poodle,1,0.0,2,2.8
91182,Yorkshire Terrier,3,6.0,0,4.8
91183,Yorkshire Terrier,3,6.0,0,4.7
91184,Yorkshire Terrier,3,6.0,0,4.76
91185,Yorkshire Terrier,3,6.0,0,4.8
91186,Yorkshire Terrier,3,6.0,0,5.0
91187,Yorkshire Terrier,3,6.0,0,5.1
91188,Yorkshire Terrier,3,6.0,0,5.0
91189,Yorkshire Terrier,3,6.0,0,5.2
91190,Yorkshire Terrier,3,6.0,0,4.9
91193,Mixed,2,14.0,0,5.9
91194,Chihuahua,1,0.0,0,1.2
91195,Shih Tzu,2,12.0,2,3.0
91196,Shih Tzu,2,13.0,2,3.17
91197,Shih Tzu,2,13.0,2,3.1
91198,Shih Tzu,2,13.0,2,3.2
91199,Shih Tzu,2,13.0,2,3.23
91200,Shih Tzu,2,13.0,2,3.3
91201,Shih Tzu,2,14.0,2,3.0
91202,Cocker Spaniel,3,14.0,0,13.9
91203,Maltese,1,2.0,0,3.17
91204,Dachshund,3,17.0,2,5.2
91205,Dachshund,3,17.0,2,5.4
91206,Mixed,2,5.0,0,9.3
91207,Dachshund,2,0.0,0,1.9
91208,Shih Tzu,2,10.0,0,5.0
91209,Yorkshire Terrier,3,6.0,2,3.7
91210,Yorkshire Terrier,3,6.0,2,3.7
91211,Yorkshire Terrier,3,6.0,2,3.78
91212,Yorkshire Terrier,3,6.0,2,3.8
91213,Yorkshire Terrier,3,7.0,2,3.35
91214,Yorkshire Terrier,3,8.0,2,2.79
91215,Bichon Frise,1,0.0,0,1.485
91216,Bichon Frise,1,0.0,0,1.7
91217,Bichon Frise,1,0.0,0,2.0
91218,Bichon Frise,1,0.0,0,2.0
91219,Bichon Frise,1,0.0,0,2.0
91220,Bichon Frise,1,0.0,0,2.1
91221,Bichon Frise,1,0.0,0,2.2
91222,Bichon Frise,1,0.0,0,4.25
91223,Bichon Frise,1,2.0,0,4.8
91224,Maltese,4,14.0,0,4.3
91225,Maltese,3,0.0,0,0.95
91226,Maltese,3,0.0,0,1.0
91227,Maltese,3,0.0,0,1.0
91228,Maltese,3,0.0,0,1.11
91229,Maltese,3,0.0,0,1.76
91230,Maltese,3,0.0,0,2.2
91231,Maltese,3,1.0,0,2.5
91232,Maltese,3,1.0,0,2.42
91233,Maltese,3,1.0,0,2.5
91234,Maltese,3,1.0,0,2.5
91235,Maltese,3,1.0,0,2.5
91236,Maltese,3,1.0,0,2.7
91237,Maltese,3,1.0,0,2.6
91238,Maltese,3,1.0,0,2.6
91239,Maltese,3,2.0,0,2.9
91240,Maltese,3,2.0,0,2.6
91241,Maltese,3,2.0,0,2.8
91242,Poodle,4,7.0,0,3.1
91243,Poodle,4,8.0,0,3.2
91244,Poodle,4,8.0,0,3.4
91245,Poodle,4,8.0,0,3.0
91246,Poodle,4,9.0,0,3.0
91247,Poodle,4,9.0,0,3.0
91248,Poodle,4,9.0,0,3.0
91249,Poodle,4,9.0,0,3.12
91250,Poodle,4,9.0,0,3.2
91251,Poodle,4,10.0,0,3.25
91252,Poodle,4,11.0,0,3.2
91253,Golden Retriever,3,3.0,0,43.6
91254,Golden Retriever,3,4.0,0,46.0
91255,Golden Retriever,3,4.0,0,46.0
91256,Golden Retriever,3,6.0,0,42.0
91257,Golden Retriever,3,6.0,0,42.4
91258,Poodle,3,5.0,0,3.9
91259,Poodle,3,5.0,0,3.8
91260,Poodle,3,5.0,0,3.8
91261,Poodle,3,5.0,0,3.5
91262,Poodle,3,5.0,0,3.4
91263,Maltese,3,6.0,0,4.0
91264,Maltese,3,6.0,0,4.0
91265,Maltese,3,6.0,0,4.1
91266,Maltese,3,6.0,0,4.1
91267,Maltese,3,6.0,0,4.0
91268,Maltese,3,6.0,0,4.3
91269,Maltese,3,6.0,0,4.17
91270,Maltese,3,6.0,0,4.1
91271,Maltese,3,6.0,0,4.1
91272,Maltese,3,6.0,0,4.2
91273,Mixed,4,3.0,0,4.8
91274,Mixed,4,3.0,0,4.7
91275,Pomeranian,3,7.0,0,4.6
91276,Shih Tzu,2,8.0,0,4.8
91278,Mixed,1,0.0,0,1.7
91279,Maltese,3,1.0,0,2.9
91280,Poodle,3,1.0,0,6.8
91281,Pekingese,3,14.0,0,7.5
91282,Pekingese,3,14.0,0,7.5
91284,Maltese,3,10.0,2,7.3
91285,Maltese,4,12.0,2,4.65
91286,Maltese,4,12.0,2,3.9
91287,Maltese,4,12.0,2,3.76
91288,Maltese,4,12.0,2,3.8
91289,Maltese,4,12.0,2,4.0
91290,Maltese,4,12.0,2,4.1
91291,Maltese,4,12.0,2,4.82
91292,Maltese,4,12.0,2,5.0
91293,Maltese,4,12.0,2,5.08
91294,Maltese,4,12.0,2,4.9
91295,Maltese,4,12.0,2,4.8
91296,Maltese,4,12.0,2,4.6
91297,Maltese,4,12.0,2,4.5
91298,Maltese,4,12.0,2,4.5
91299,Maltese,4,13.0,2,4.5
91300,Maltese,4,13.0,2,4.5
91301,Maltese,4,13.0,2,4.5
91302,Maltese,4,13.0,2,4.3
91303,Maltese,4,13.0,2,4.5
91304,Maltese,4,13.0,2,4.38
91305,Maltese,4,13.0,2,4.5
91306,Maltese,4,13.0,2,4.3
91307,Maltese,4,13.0,2,4.4
91308,Maltese,1,7.0,0,5.0
91309,Shih Tzu,3,13.0,0,5.3
91310,Shih Tzu,3,13.0,0,6.2
91311,Shih Tzu,3,13.0,0,6.2
91312,Shih Tzu,3,13.0,0,6.0
91313,Shih Tzu,3,13.0,0,6.1
91314,Shih Tzu,3,13.0,0,6.1
91315,Shih Tzu,3,13.0,0,6.0
91316,Shih Tzu,3,13.0,0,6.1
91317,Shih Tzu,3,13.0,0,5.85
91318,Shih Tzu,3,15.0,0,4.4
91319,Shih Tzu,3,15.0,0,4.4
91320,Shih Tzu,3,15.0,0,4.3
91321,Shih Tzu,3,15.0,0,4.2
91322,Shih Tzu,3,15.0,0,3.2
91323,Shih Tzu,3,15.0,0,3.4
91324,Shih Tzu,3,15.0,0,3.2
91325,Shih Tzu,3,15.0,0,3.17
91326,Shih Tzu,3,15.0,0,3.05
91327,Pomeranian,2,0.0,0,1.9
91328,Pomeranian,2,1.0,0,2.1
91329,Pomeranian,2,1.0,0,2.14
91330,Pomeranian,2,1.0,0,2.2
91331,Chihuahua,3,0.0,0,3.07
91332,Chihuahua,3,0.0,0,3.17
91333,Chihuahua,3,3.0,0,4.3
91334,Chihuahua,3,4.0,0,4.2
91335,Pomeranian,3,0.0,0,0.88
91336,Pomeranian,3,0.0,0,1.55
91337,Pomeranian,3,0.0,0,1.8
91338,Pomeranian,3,0.0,0,2.4
91339,Pomeranian,3,0.0,0,3.0
91340,Pomeranian,3,1.0,0,3.5
91341,Pomeranian,3,1.0,0,3.5
91342,Pomeranian,3,1.0,0,5.2
91343,Pomeranian,3,2.0,0,5.56
91344,Pomeranian,3,2.0,0,5.6
91345,Pomeranian,3,3.0,0,4.9
91346,Pomeranian,3,3.0,0,4.9
91347,Pomeranian,3,3.0,0,4.75
91348,Pomeranian,3,3.0,0,4.79
91349,Pomeranian,3,3.0,0,4.7
91352,Golden Retriever,4,1.0,2,18.0
91353,Poodle,3,9.0,0,5.2
91354,Poodle,3,9.0,0,5.1
91355,Mixed,5,5.0,0,13.0
91356,Chihuahua,2,3.0,0,2.3
91357,Poodle,1,0.0,0,6.4
91358,Poodle,1,1.0,0,6.8
91359,Poodle,1,1.0,0,6.8
91360,Poodle,1,1.0,0,6.7
91361,Poodle,1,2.0,0,7.0
91362,Poodle,1,2.0,0,7.4
91363,Poodle,1,3.0,0,8.0
91364,Maltese,4,10.0,0,5.0
91365,Maltese,4,10.0,0,5.1
91366,Maltese,4,10.0,0,5.1
91367,Maltese,4,10.0,0,5.1
91368,Maltese,4,10.0,0,5.1
91369,Maltese,4,10.0,0,5.5
91370,Maltese,4,10.0,0,5.7
91371,Maltese,4,10.0,0,5.75
91372,Maltese,4,10.0,0,6.15
91373,Maltese,4,10.0,0,6.1
91374,Maltese,4,12.0,0,6.2
91375,Maltese,4,12.0,0,6.41
91376,Maltese,4,2.0,0,2.2
91377,Shih Tzu,5,9.0,0,7.2
91378,Shih Tzu,5,9.0,0,7.2
91379,Shih Tzu,5,9.0,0,7.0
91380,Bichon Frise,3,6.0,0,9.2
91398,Shih Tzu,4,9.0,0,5.96
91399,Shih Tzu,4,9.0,0,5.7
91400,Shih Tzu,4,9.0,0,5.6
91401,Shih Tzu,4,9.0,0,5.6
91402,Shih Tzu,4,9.0,0,5.8
91403,French Bulldog,1,0.0,0,11.6
91404,Maltese,3,8.0,0,3.4
91405,Maltese,3,8.0,0,3.4
91406,Maltese,3,8.0,0,3.6
91407,Maltese,3,10.0,0,5.0
91408,Maltese,2,7.0,2,3.0
91409,Maltese,2,7.0,2,3.9
91410,Pomeranian,4,0.0,0,1.3
91411,Pomeranian,4,0.0,0,1.28
91412,Pomeranian,4,0.0,0,1.42
91413,Pomeranian,4,0.0,0,1.85
91414,Golden Retriever,3,2.0,0,45.0
91415,Golden Retriever,3,6.0,0,48.0
91416,Golden Retriever,3,6.0,0,48.0
91417,Golden Retriever,3,6.0,0,47.4
91422,Golden Retriever,4,2.0,0,18.0
91423,Golden Retriever,4,2.0,0,18.6
91424,Golden Retriever,4,2.0,0,18.5
91425,Maltese,4,3.0,0,7.0
91426,Maltese,4,4.0,0,7.3
91427,Poodle,3,7.0,0,5.6
91428,Poodle,3,7.0,0,5.5
91429,Poodle,3,7.0,0,5.3
91430,Poodle,3,7.0,0,5.9
91431,Poodle,3,7.0,0,6.34
91432,Poodle,3,7.0,0,6.4
91433,Pomeranian,4,0.0,0,1.7
91434,Pomeranian,4,3.0,0,11.4
91435,Maltese,4,10.0,2,3.0
91436,Maltese,4,10.0,2,3.1
91437,Maltese,4,10.0,2,3.0
91438,Maltese,4,10.0,2,3.1
91439,Maltese,4,10.0,2,3.2
91440,Maltese,4,10.0,2,3.2
91441,Poodle,3,7.0,0,4.2
91442,Mixed,2,6.0,0,3.3
91443,Mixed,2,9.0,0,3.5
91444,Maltese,2,1.0,0,2.2
91450,Shih Tzu,4,10.0,0,6.7
91451,Shih Tzu,4,10.0,0,6.5
91452,Shih Tzu,4,10.0,0,6.5
91453,Mixed,3,0.0,0,4.2
91454,Mixed,3,0.0,0,4.1
91455,Mixed,3,0.0,0,3.9
91456,Mixed,3,1.0,0,4.0
91457,Mixed,3,1.0,0,4.2
91458,Mixed,4,1.0,0,6.9
91459,Pomeranian,4,10.0,0,3.5
91460,Shih Tzu,4,10.0,0,4.5
91461,Maltese,3,7.0,0,3.1
91462,Poodle,1,8.0,0,2.9
91463,Poodle,3,15.0,0,4.9
91464,Poodle,3,15.0,0,4.8
91465,Poodle,3,15.0,0,4.9
91466,Poodle,3,15.0,0,4.65
91467,Poodle,3,15.0,0,4.6
91468,Poodle,3,15.0,0,4.5
91469,Poodle,3,15.0,0,4.8
91470,Poodle,3,16.0,0,4.8
91471,Poodle,3,16.0,0,5.0
91472,Poodle,3,16.0,0,4.9
91473,Poodle,3,16.0,0,5.0
91474,Poodle,3,17.0,0,4.5
91475,Poodle,3,17.0,0,4.37
91476,Poodle,3,17.0,0,4.5
91477,Poodle,2,1.0,0,4.65
91478,Mixed,1,1.0,0,8.0
91479,Mixed,1,1.0,0,7.6
91480,Mixed,1,1.0,0,8.0
91481,Maltese,4,5.0,0,3.6
91482,Poodle,3,3.0,2,4.0
91483,Poodle,3,2.0,0,4.68
91484,Poodle,3,5.0,0,4.7
91485,Shih Tzu,2,2.0,0,4.7
91486,Maltese,2,14.0,2,3.0
91487,Maltese,2,14.0,2,2.92
91488,Maltese,2,14.0,2,3.3
91489,Maltese,2,14.0,2,3.15
91490,Maltese,2,14.0,2,2.97
91491,Maltese,2,14.0,2,2.96
91492,Maltese,2,14.0,2,3.04
91493,Maltese,2,14.0,2,2.9
91494,Mixed,2,5.0,0,4.2
91495,Mixed,2,5.0,0,4.45
91496,Poodle,4,17.0,0,1.97
91497,Poodle,4,17.0,0,0.0
91498,Miniature Pinscher,2,2.0,2,2.1
91499,Poodle,3,5.0,0,4.0
91500,Poodle,3,5.0,0,3.9
91501,Poodle,3,5.0,0,3.8
91502,Poodle,3,5.0,0,4.0
91503,Poodle,3,5.0,0,3.9
91504,Poodle,3,6.0,0,5.1
91505,Maltese,1,14.0,2,4.8
91506,Maltese,1,14.0,2,4.8
91507,Maltese,1,16.0,2,3.9
91508,Maltese,1,17.0,2,4.4
91509,Maltese,1,17.0,2,3.8
91510,Pekingese,2,7.0,0,4.8
91511,Pekingese,2,7.0,0,4.8
91512,Poodle,1,1.0,0,3.0
91513,Poodle,2,1.0,0,3.16
91514,Chihuahua,3,4.0,0,4.5
91518,Poodle,4,7.0,0,3.0
91519,Poodle,4,7.0,0,2.8
91520,Poodle,4,8.0,0,3.0
91521,Poodle,4,8.0,0,3.0
91522,Poodle,4,9.0,0,2.8
91523,Poodle,4,9.0,0,2.8
91524,Poodle,4,10.0,0,2.8
91525,Poodle,4,10.0,0,2.9
91526,Poodle,4,10.0,0,3.0
91527,Maltese,3,5.0,0,2.7
91528,Pomeranian,4,1.0,0,4.0
91529,Maltese,2,7.0,0,4.9
91533,Yorkshire Terrier,4,10.0,2,1.86
91534,Yorkshire Terrier,4,10.0,2,1.8
91535,Yorkshire Terrier,4,10.0,2,1.6
91536,Yorkshire Terrier,4,10.0,2,1.73
91537,Yorkshire Terrier,4,11.0,2,1.9
91538,Yorkshire Terrier,4,11.0,2,1.92
